Name,Spin_rat,CorrIE_OS,CorrIE_SS,CorrIE_SRS,IE_HF,IE_SRSMP2
09_22,0.6910439964741022,-0.003334681671767359,-0.008335076688559068,-0.011669758360326427,-0.005806599240941068,-0.017476357601267496
09_23,0.5045989151680177,-0.0018445204975208074,-0.0063139056674395835,-0.00815842616496039,-0.008314613132824888,-0.01647303929778528
09_24,0.6927569749991622,-0.003478855128628071,-0.008673938773145358,-0.012152793901773429,0.0002252417932595563,-0.011927552108513872
09_25,0.7802707923223668,-0.003404637575198888,-0.007536790672871138,-0.010941428248070026,0.010986122730400893,4.469448233086759e-05
09_26,0.8042107996712511,-0.0025173336042463635,-0.005406693968595479,-0.007924027572841842,-0.002368367003327876,-0.010292394576169718
09_27,0.4965587750038988,-0.0016233419673886808,-0.005646772242189669,-0.00727011420957835,-0.01799295178147986,-0.02526306599105821
09_28,0.7877690153349922,-0.0021577108961948134,-0.004731025353607794,-0.006888736249802607,-9.438523079552397e-05,-0.006983121480598131
09_29,0.8962405773112595,-0.002412324149733469,-0.004649133077277425,-0.007061457227010894,-0.07943362144828825,-0.08649507867529914
09_30,0.8858866206308529,-0.005275245597554386,-0.010285501144415718,-0.015560746741970104,-0.08140189045889201,-0.09696263720086211
09_31,0.8000003775042243,-0.002303911859658887,-0.004974352804237237,-0.007278264663896124,0.000189110059864106,-0.007089154604032018
09_32,0.5459963652874451,-0.0023903957636209052,-0.007562074900841094,-0.009952470664461999,0.04084581197071202,0.03089334130625002
09_33,0.6062560084087287,-0.0011677039539782809,-0.003326883635395526,-0.004494587589373806,0.032688621378838434,0.02819403378946463
10_11,0.6948351112151403,-0.0007218653890722759,-0.0017944665996025009,-0.0025163319886747767,-0.005872647140904519,-0.008388979129579295
10_12,0.17198993480982097,-0.0002744206114545622,-0.0027559707984720085,-0.003030391409926571,-0.027883712385801118,-0.030914103795727687
10_13,-0.46976955944362386,0.0003910054815786679,-0.0014376689399476126,-0.0010466634583689448,-0.030794873052400362,-0.031841536510769305
10_14,-0.13570576318911506,2.7083119406274837e-05,-0.00034471589430390133,-0.0003176327748976265,0.002583253806051289,0.0022656210311536628
10_15,-0.10243275629114044,1.83054541325256e-05,-0.0003086757872021456,-0.00029037033306962,-0.0034594468484101526,-0.0037498171814797725
10_16,0.8142397303042255,-0.0010678320615713389,-0.0022652262332746222,-0.003333058294845961,0.0014185892923705978,-0.0019144690024753633
10_17,0.9257911001369825,-0.002590788463862781,-0.004833701960518796,-0.007424490424381577,-0.0012753679050092614,-0.008699858329390839
10_18,0.8418125447495856,-0.0009544748121405267,-0.0019584387547580593,-0.002912913566898586,-0.037089973320235003,-0.04000288688713359
10_19,0.8739111479235124,-0.0013685974587263085,-0.002705013056178125,-0.004073610514904433,0.0012928488872603339,-0.0027807616276440995
10_20,-0.22205547677057605,4.346880856111346e-05,-0.0003381249073726944,-0.0002946560988115809,-0.03379751677630338,-0.034092172875114964
10_21,0.9946626194186268,-0.008124939721063443,-0.014109293459857302,-0.022234233180920743,0.007014868871465296,-0.015219364309455448
10_22,0.5997454108375586,-0.0017675537655720698,-0.005090572363025162,-0.006858126128597232,-0.008911746531566678,-0.015769872660163907
10_23,0.5514309694918568,-0.0003109652606150004,-0.0009740508667558217,-0.0012850161273708222,-0.004251518277214927,-0.0055365344045857495
10_24,0.5205269325225103,-0.0016599924288791602,-0.005508379049643489,-0.007168371478522649,-0.006332379332661731,-0.013500750811184379
10_25,0.7738961259660984,-0.0019687198484054868,-0.0043940213520855115,-0.006362741200490999,0.009903774775011698,0.003541033574520699
10_26,0.7822179456871347,-0.0010313174011449533,-0.002277327476288765,-0.003308644877433718,-0.004401706248017945,-0.007710351125451664
10_27,0.09354417029970205,-0.00013645961100809402,-0.0025196969914145118,-0.002656156602422606,-0.019931132541387342,-0.022587289143809947
10_28,0.7252159544143474,-0.000669942410969785,-0.0015956257557046287,-0.0022655681666744138,-0.0020982292098779,-0.004363797376552314
10_29,1.0919065405297954,-0.0024710095195377988,0,-0.0024710095195377988,-0.08218667641858701,-0.08465768593812481
10_30,0.9321788342173092,-0.003849978208061762,-0.007133783899913318,-0.01098376210797508,-0.08569275953618671,-0.0966765216441618
10_31,0.6214887222666591,-0.0005670525418760775,-0.0015759809557621786,-0.002143033497638256,-0.003007579945915495,-0.005150613443553751
10_32,0.2322429052287305,-0.0005263424921070703,-0.003914595500456368,-0.004440937992563438,0.046313091342653934,0.041872153350090494
10_33,-2.5793107657173717,0.0003035961064285653,-0.00020330751986544825,0.00010028858656311703,0.031795041283658065,0.03189532987022118
11_13,0.5622250561915724,-0.0012438395320341345,-0.003821334672167599,-0.005065174204201733,-0.02951944535243456,-0.0345846195566363
11_14,0.9781284858787098,-0.0013299876152521996,-0.0023486191932871295,-0.0036786068085393293,0.0019336171087616094,-0.0017449896997777197
11_15,0.9921743731398567,-0.0011886477641178074,-0.0020693125330349437,-0.003257960297152751,-0.0036354843605295173,-0.006893444657682268
11_16,1.0310735044362758,-0.006241852024131659,0,-0.006241852024131659,0.002892388740065144,-0.0033494632840665155
11_17,1.0123049981077012,-0.009760543141494361,0,-0.009760543141494361,-0.00046652537548652617,-0.010227068516980888
11_18,0.9936496044246718,-0.002114014917005145,-0.003674816851866942,-0.005788831768872087,-0.03776081449632329,-0.04354964626519538
11_19,1.0211224981627867,-0.006709510954324033,0,-0.006709510954324033,0.0020170551968021755,-0.004692455757521858
11_20,0.9700899380188915,-0.0011814548502937195,-0.0021036139655091278,-0.0032850688158028475,-0.03358562216476457,-0.036870690980567424
11_21,1.024073005134116,-0.023574461463258166,0,-0.023574461463258166,0.008004525252545136,-0.01556993621071303
11_22,0.8075915392500675,-0.004319191269378433,-0.009237864589814317,-0.01355705585919275,-0.003957906596269822,-0.017514962455462572
11_23,1.0183311505534534,-0.0034713217631101444,0,-0.0034713217631101444,-0.002648560823445223,-0.006119882586555367
11_24,0.6928312601410547,-0.0025586256126851614,-0.006378817605881105,-0.008937443218566266,-0.0033092539592871617,-0.012246697177853427
11_26,0.9872922372777031,-0.002609277759934552,-0.004564944544729086,-0.007174222304663638,-0.003378608745379097,-0.010552831050042736
11_27,0.5730824111147206,-0.0014572577459119264,-0.004392180796867497,-0.005849438542779424,-0.01904625875476995,-0.024895697297549375
11_28,1.000394275382054,-0.005147486359112623,0,-0.005147486359112623,-0.0013204534482156305,-0.0064679398073282535
11_29,1.1315910813578558,-0.0052521688134741845,0,-0.0052521688134741845,-0.08003062065722588,-0.08528278947070006
11_30,0.9714719847189307,-0.004904191072151387,-0.008719629203421966,-0.013623820275573354,-0.08329130788524708,-0.09691512816082043
11_31,0.9913640380628089,-0.001386834903268761,-0.0024163092604477508,-0.0038031441637165118,-0.0022409130669984734,-0.0060440572307149856
11_32,0.679963733850302,-0.0024622551262666282,-0.006254724944086697,-0.008716980070353327,0.05010535465839894,0.04138837458804562
11_33,0.9492325977389549,-0.001228969683537211,-0.002236296796038386,-0.003465266479575597,0.03370125426363302,0.030235987784057422
12_14,0.6339542446810275,-0.001465542286036401,-0.003993018806285089,-0.00545856109232149,-0.01609199179119969,-0.021550552883521177
12_15,0.38839654008828217,-0.0006703213581476386,-0.002981045609143833,-0.0036513669672914714,-0.02627838633452484,-0.02992975330181631
12_16,0.676745964064008,-0.0020077729561565993,-0.005124480460731683,-0.007132253416888282,-0.019767575733567355,-0.026899829150455638
12_17,0.7774535219343499,-0.003439187443371652,-0.007640861488587216,-0.011080048931958868,-0.022730144507477235,-0.0338101934394361
12_18,0.631634997282264,-0.0016979769818757796,-0.004643297703499883,-0.0063412746853756625,-0.05748562081453201,-0.06382689549990768
12_19,0.6938304575316354,-0.0022197965389928534,-0.005526125266303872,-0.007745921805296725,-0.020441883274088468,-0.028187805079385193
12_20,0.4123551949846141,-0.0007297329400629082,-0.0030567040767128816,-0.00378643701677579,-0.05442802675952407,-0.05821446377629986
12_21,0.9160020168295416,-0.009098423721036376,-0.01715657702251747,-0.026255000743553844,-0.01405487414331219,-0.040309874886866034
12_22,0.6161190889666465,-0.003026868658704134,-0.008485742085974,-0.011512610744678135,-0.026967021875179853,-0.038479632619857984
12_23,0.42601034314303154,-0.0007880233017389149,-0.0031950659871467944,-0.003983089288885709,-0.025867297829790914,-0.029850387118676623
12_24,0.4757337846703409,-0.0020037138902159212,-0.007274993846034644,-0.009278707736250565,-0.027162370512314737,-0.0364410782485653
12_25,1.0284829736492518,-0.03511832312372442,0,-0.03511832312372442,0.21566625303671572,0.1805479299129913
12_27,0.34219322217417253,-0.0011089249037323234,-0.005597468385377462,-0.006706393289109785,-0.03891343278110071,-0.04561982607021049
12_28,0.5945426171219692,-0.001527951522865545,-0.004439024080083837,-0.005966975602949382,-0.023800204715826112,-0.029767180318775496
12_29,0.6912998483257471,-0.001702649648712491,-0.004254218063904125,-0.005956867712616616,-0.0991361104513544,-0.10509297816397101
12_30,0.8068157692607058,-0.004529656214453936,-0.00969732117446946,-0.014226977388923395,-0.1011371986821814,-0.1153641760711048
12_31,0.4580012518956863,-0.0008844675767837873,-0.00333561691635634,-0.0042200844931401275,-0.024706208783754846,-0.028926293276894974
12_32,0.4303298799346224,-0.0017614747051998415,-0.007070267160009177,-0.008831741865209018,0.02116030255683654,0.012328560691627521
12_33,0.35061295543256854,-0.0006293597247346173,-0.0031005011975008046,-0.003729860922235422,0.008071536398574608,0.0043416754763391865
13_15,0.017106621220938943,-1.653738225152246e-05,-0.001669796096763692,-0.0016863334790152144,-0.02904157969260268,-0.030727913171617896
13_16,0.6107023861238614,-0.001348388987805458,-0.0038136997288870504,-0.005162088716692508,-0.022666451581244473,-0.027828540297936983
13_17,0.7563156071857637,-0.002750638958417819,-0.006281906138533526,-0.009032545096951346,-0.02563182630956362,-0.03466437140651497
13_18,0.5480001059021371,-0.0010657227543194026,-0.0033591122128334215,-0.004424834967152824,-0.06088869495738436,-0.06531352992453718
13_19,0.6393005943477464,-0.0015530038310416195,-0.004195930969601338,-0.005748934800642957,-0.02329729980101547,-0.029046234601658425
13_20,0.09408141564200538,-9.648525667929508e-05,-0.0017714056629441976,-0.0018678909196234927,-0.05779870189530811,-0.059666592814931606
13_21,0.9284976083922173,-0.008829737999974992,-0.016425853441593287,-0.02525559144156828,-0.016265852024162086,-0.04152144346573036
13_22,0.5172681930330552,-0.00199023007040664,-0.006645817716829518,-0.008636047787236157,-0.0320959712075819,-0.040732018994818056
13_23,0.1323852736234295,-0.00014506415706420195,-0.0018926981479415726,-0.0020377623050057744,-0.02868650011464524,-0.030724262419651018
13_24,0.3896125083028849,-0.0013447560892115786,-0.005961719575808318,-0.0073064756650198966,-0.02981819371598249,-0.03712466938100238
13_25,0.658740829294259,-0.0023689622393766973,-0.006211614167590137,-0.008580576406966835,-0.014925229383607075,-0.02350580579057391
13_26,1.0534275564339912,-0.032887064908073194,0,-0.032887064908073194,0.20151893856677816,0.16863187365870497
13_28,0.49385663077569386,-0.0009110169179203809,-0.0031862985699641984,-0.004097315487884579,-0.026530815276828434,-0.03062813076471301
13_29,0.7172656030941138,-0.0013590206409905736,-0.0032727057854964655,-0.004631726426487039,-0.0996813986973848,-0.10431312512387182
13_30,0.8037592246446039,-0.0039104835824262186,-0.008403600774049174,-0.012314084356475394,-0.10324030494575709,-0.11555438930223248
13_31,0.19492152656780443,-0.00022850592915893864,-0.0020248767101618864,-0.002253382639320825,-0.02752069484108688,-0.029774077480407703
13_32,0.32344896801384426,-0.0010755086183580188,-0.005743399695611533,-0.006818908313969552,0.01833290477520677,0.011513996461237217
13_33,-0.05620457870308945,5.717436195877168e-05,-0.0017570759961087871,-0.0016999016341500155,0.005880763763343566,0.004180862129193551
14_15,1.2007749443197338,-0.0010714177005886727,0,-0.0010714177005886727,0.004576414911980464,0.0035049972113917914
14_16,1.0978084859541297,-0.004334148458078788,0,-0.004334148458078788,0.011196246053486902,0.0068620975954081145
14_17,1.0412876230460195,-0.007806003004029697,0,-0.007806003004029697,0.0076889475246844086,-0.00011705547934528875
14_18,1.0845616229598287,-0.0036075566073403074,0,-0.0036075566073403074,-0.02935321550376102,-0.03296077211110133
14_19,1.0761460851299227,-0.004804227565190162,0,-0.004804227565190162,0.010285155538213075,0.005480927973022913
14_20,1.2033345060879912,-0.00125490576068763,0,-0.00125490576068763,-0.025110368103241854,-0.026365273863929485
14_21,1.0358727423545018,-0.0218304669411211,0,-0.0218304669411211,0.015972189886952037,-0.005858277054169064
14_22,0.749101500246764,-0.0024025116235409285,-0.0055396936235356225,-0.007942205247076551,0.0005389055240812013,-0.00740329972299535
14_23,1.1316070320552793,-0.0013669414759956398,0,-0.0013669414759956398,0.004787632098896211,0.003420690622900571
14_24,0.6152714267935395,-0.0017267225699686285,-0.004847487909874775,-0.006574210479843403,0.005182961408308984,-0.0013912490715344197
14_25,0.8989845788296056,-0.0026774753764841554,-0.00514439324617373,-0.007821868622657886,0.018499663641932784,0.010677795019274898
14_26,1.0204074110737824,-0.004151763151535493,0,-0.004151763151535493,0.004341098683653399,0.0001893355321179067
14_27,1.075072446399669,-0.029602135428600154,0,-0.029602135428600154,0.21204277308424935,0.1824406376556492
14_28,1.0177950860860605,-0.003940271395153623,0,-0.003940271395153623,0.00637581091177708,0.002435539516623457
14_29,1.3534297110938482,-0.004905492022366009,0,-0.004905492022366009,-0.07107403664826961,-0.07597952867063562
14_30,0.9970363158255293,-0.004311998993277713,-0.0074701373890771776,-0.01178213638235489,-0.07625209831439861,-0.08803423469675349
14_31,1.1238633046894708,-0.0015482513134581642,0,-0.0015482513134581642,0.006020014950536279,0.004471763637078114
14_32,0.5673310017517162,-0.0015021928090528049,-0.004573514689256567,-0.006075707498309372,0.059424338845929014,0.05334863134761964
14_33,0.8916201750277598,-0.00033681762158016326,-0.0006524929651823647,-0.0009893105867625279,0.041904639520680576,0.04091532893391805
15_16,1.0755283809043146,-0.004035818244947547,0,-0.004035818244947547,0.004059896679109443,2.4078434161895965e-05
15_17,1.0276053040908237,-0.007491723993015173,0,-0.007491723993015173,0.0006090911927003617,-0.0068826328003148115
15_18,1.0431482987233678,-0.0031945429073672125,0,-0.0031945429073672125,-0.036167355402540124,-0.039361898309907335
15_19,1.053897866975447,-0.004490824411213525,0,-0.004490824411213525,0.0031491960075982206,-0.0013416284036153045
15_20,1.0742994343732946,-0.0008460466781571618,0,-0.0008460466781571618,-0.03212464261719106,-0.032970689295348216
15_21,1.0300209578431887,-0.021292131457212555,0,-0.021292131457212555,0.00883327643236953,-0.012458855024843025
15_22,0.7259889486497452,-0.002266222769767843,-0.0053917966539638856,-0.007658019423731729,-0.006448698142548892,-0.014106717566280621
15_23,1.0146842946187067,-0.0010311044990646678,0,-0.0010311044990646678,-0.002486302876377522,-0.0035174073754421897
15_24,0.7168998549536797,-0.0033569705280265486,-0.008088164057019134,-0.011445134585045683,-0.003986882728213459,-0.015432017313259142
15_25,0.8927921208035612,-0.002401328414187767,-0.004645817298788881,-0.007047145712976648,0.011678072053882715,0.004630926340906068
15_26,0.9999297702397658,-0.0014645780288477452,-0.0025299033606979967,-0.003994481389545742,-0.0025578269896868733,-0.006552308379232615
15_27,0.3443524550822189,-0.0005527632740489641,-0.0027726618870040896,-0.0033254251610530536,-0.018680861837538032,-0.022006286998591088
15_28,1.0321938756678615,-0.0033215922987208054,0,-0.0033215922987208054,-0.0001372682174860529,-0.0034588605162068583
15_29,1.3516103741157839,-0.003628279286527367,0,-0.003628279286527367,-0.07674412245160056,-0.08037240173812793
15_31,1.0283313551312183,-0.0013810032935122618,0,-0.0013810032935122618,-0.0011588146419398981,-0.00253981793545216
15_32,0.5386465683424171,-0.0013973954949121593,-0.004481014582536376,-0.005878410077448535,0.05027907612429772,0.044400666046849176
15_33,0.7988730256641426,-0.0002626353435581952,-0.0005678535281233682,-0.0008304888716815634,0.03439988237118996,0.033569393499508396
16_17,1.0394459973487973,-0.011001621002870254,0,-0.011001621002870254,0.007155026453347091,-0.003846594549523163
16_18,1.1345161411453695,-0.008555261752305351,0,-0.008555261752305351,-0.021193896207478247,-0.029749157959783598
16_19,1.0603688846342028,-0.007803727033089353,0,-0.007803727033089353,0.009780012666169569,0.0019762856330802154
16_20,1.1142066453758168,-0.004550261644990074,0,-0.004550261644990074,-0.02318246353434006,-0.027732725179330134
16_21,1.0342321474734077,-0.024674851877711096,0,-0.024674851877711096,0.015433653227319155,-0.00924119865039194
16_22,0.8294077165349166,-0.003631688667273667,-0.007563128077869967,-0.011194816745143634,0.000456713690482502,-0.010738103054661132
16_23,1.0565328073831932,-0.00428131373892056,0,-0.00428131373892056,0.004046053587444476,-0.00023526015147608444
16_24,0.7400602855493543,-0.002944998809699797,-0.006873515881302978,-0.009818514691002775,0.004737701240173919,-0.005080813450828855
16_25,0.9505069739380244,-0.0037257101117137673,-0.006770405312257094,-0.01049611542397086,0.018590521603300658,0.008094406179329798
16_26,1.0320477664621843,-0.006936467998881363,0,-0.006936467998881363,0.004007405792435748,-0.0029290622064456154
16_27,0.667480579139744,-0.0018987581789603682,-0.004913511075380125,-0.006812269254340492,-0.01160287108632474,-0.018415140340665232
16_28,1.0533087273168598,-0.006035743367405983,0,-0.006035743367405983,0.006374657873493561,0.00033891450608757815
16_29,1.179997590031299,-0.006508643334328665,0,-0.006508643334328665,-0.07543141994278812,-0.0819400632771168
16_30,0.9851669072265667,-0.005247370668687932,-0.009200106275830355,-0.014447476944518287,-0.0804267679154691,-0.09487424485998738
16_31,1.0635139441432553,-0.004540298030731084,0,-0.004540298030731084,0.005505924283852437,0.0009656262531213527
16_32,0.8043497480627982,-0.0037832987645948935,-0.008124312577890145,-0.011907611342485039,0.07043378688467783,0.05852617554219279
16_33,0.7739719997830516,-0.0009963612896537245,-0.0022235787374886456,-0.00321994002714237,0.03151717121318143,0.028297231186039055
17_18,1.0328396838450458,-0.010055576638188537,0,-0.010055576638188537,-0.03333678775493354,-0.04339236439312208
17_19,1.0344524056194437,-0.012836364610243697,0,-0.012836364610243697,0.007013026583308601,-0.005823338026935096
17_20,1.0293721374080298,-0.007602084657495798,0,-0.007602084657495798,-0.029182708663256562,-0.03678479332075236
17_21,1.027614779087756,-0.0283133300174718,0,-0.0283133300174718,0.012111590051517851,-0.01620173996595395
17_22,0.8855885801628313,-0.006400647422071295,-0.01248397278000068,-0.018884620202071975,-0.0011808063843545824,-0.020065426586426557
17_23,1.025766446055929,-0.007833425335663724,0,-0.007833425335663724,0.0009147767077593016,-0.006918648627904422
17_24,0.8037218958830743,-0.004348865406301348,-0.00934611418372624,-0.013694979590027589,0.001011114802395241,-0.012683864787632348
17_25,0.9589154087309009,-0.0051664046881411355,-0.009306128397384438,-0.014472533085525574,0.014998140623220024,0.0005256075376944506
17_26,1.0189519452930205,-0.011641063517349374,0,-0.011641063517349374,0.0013653239816449059,-0.010275739535704468
17_27,0.769463930606955,-0.0032822707173410194,-0.00736795640195508,-0.010650227119296099,-0.0149101492797854,-0.0255603763990815
17_28,1.0257953288427222,-0.009526080760651843,0,-0.009526080760651843,0.0030179990226315567,-0.006508081738020286
17_29,1.1090374773121312,-0.01005579470278921,0,-0.01005579470278921,-0.07636951560039051,-0.08642531030317972
17_30,1.0043171851421837,-0.017078179276283478,0,-0.017078179276283478,-0.07858137622361028,-0.09565955549989376
17_31,1.027090460284957,-0.008015604573424864,0,-0.008015604573424864,0.002155327331593071,-0.005860277241831793
17_32,0.7787929744997267,-0.004128524771373461,-0.009156590358360701,-0.013285115129734163,0.05329955402817177,0.04001443889843761
17_33,0.9916578911795836,-0.0029963649545861485,-0.005219077580128061,-0.00821544253471421,0.037667187118358925,0.029451744583644718
18_19,1.0448700746581314,-0.007147401114607223,0,-0.007147401114607223,-0.030901049653948576,-0.0380484507685558
18_20,1.015505396545624,-0.0065589368305680245,0,-0.0065589368305680245,0.01580989914100428,0.009250962310436255
18_21,1.0326077961482287,-0.02398992488074156,0,-0.02398992488074156,-0.024698885245470592,-0.04868881012621215
18_22,0.7885873684891067,-0.00320736697744334,-0.007025217151407579,-0.010232584128850919,-0.040418923821107455,-0.050651507949958374
18_23,1.0404551589429176,-0.003527680426577819,0,-0.003527680426577819,-0.035814358741390606,-0.039342039167968426
18_24,0.7045442336767177,-0.0026179416381931575,-0.006418190621822069,-0.009036132260015227,-0.037740144977306045,-0.04677627723732127
18_25,0.9319721484229212,-0.003408311481760329,-0.006316801932823,-0.009725113414583328,-0.02284841681398575,-0.032573530228569084
18_26,1.013861703523775,-0.006132363024695486,0,-0.006132363024695486,-0.03621519804551099,-0.04234756107020647
18_27,0.6079641977312792,-0.0015571302744415128,-0.004423926056649676,-0.005981056331091189,-0.05122303354573887,-0.057204089876830067
18_28,1.0338729075369906,-0.005223225074221105,0,-0.005223225074221105,-0.033818973298593846,-0.03904219837281495
18_29,1.1858443746575276,-0.005735180764969425,0,-0.005735180764969425,-0.07861632297681354,-0.08435150374178296
18_30,0.99801927684585,-0.005106786107704169,-0.008838318630207261,-0.01394510473791143,-0.08088142474935012,-0.09482652948726154
18_31,1.0423030335589316,-0.003727797644698074,0,-0.003727797644698074,-0.034805237849695914,-0.03853303549439399
18_32,0.714901079191334,-0.002659642958148756,-0.006425964206250414,-0.00908560716439917,-0.025691435783073757,-0.03477704294747293
18_33,0.6473159154017228,-0.0032347932276601465,-0.008631597010922216,-0.011866390238582363,-0.17281901265346278,-0.18468540289204516
19_20,1.0511415902141255,-0.004630097025448756,0,-0.004630097025448756,-0.02682191022358893,-0.03145200724903768
19_21,1.0354275148415981,-0.027038256458053373,0,-0.027038256458053373,0.01602989955540579,-0.011008356902647582
19_22,0.8281896941744421,-0.0038001343946047128,-0.007925561674991363,-0.011725696069596076,-0.0007089514067502023,-0.012434647476346278
19_23,1.0477049941729109,-0.004808574743640185,0,-0.004808574743640185,0.0034158916275828233,-0.001392683116057362
19_24,0.7494221906797942,-0.0031316638269840635,-0.007217877434920145,-0.010349541261904209,0.0037254351304909505,-0.006624106131413258
19_25,0.950190229678104,-0.003927667509152919,-0.00713978397005125,-0.011067451479204168,0.017715532853571858,0.00664808137436769
19_26,1.030307941832551,-0.010484769993629496,0,-0.010484769993629496,0.006096708770201076,-0.00438806122342842
19_27,0.6823230411151391,-0.0020825268467575676,-0.0052718310968053956,-0.007354357943562963,-0.012463408654184605,-0.019817766597747567
19_28,1.0431294575102383,-0.006520845958652468,0,-0.006520845958652468,0.005565731323940781,-0.0009551146347116868
19_29,1.1609035795178326,-0.007097084640556326,0,-0.007097084640556326,-0.07442315805565158,-0.0815202426962079
19_30,1.004838235914568,-0.014111898159140454,0,-0.014111898159140454,-0.07664633487411265,-0.0907582330332531
19_31,1.0504365499839807,-0.005010102442583035,0,-0.005010102442583035,0.004705728432554679,-0.00030437401002835623
19_32,0.7189569562052116,-0.0029026056377512103,-0.0069734238090947654,-0.009876029446845975,0.05682662697699925,0.04695059753015328
19_33,1.002424601442619,-0.004442661626601376,0,-0.004442661626601376,0.040411769121192265,0.03596910749459089
20_21,1.0348596573520301,-0.02166195407787529,0,-0.02166195407787529,-0.02066032064931278,-0.04232227472718807
20_22,0.717703918357177,-0.002259429770526298,-0.005437690002795739,-0.007697119773322037,-0.036331940220861725,-0.04402905999418376
20_23,1.0417081893790765,-0.0011546237911013813,0,-0.0011546237911013813,-0.03195781859562885,-0.03311244238673023
20_24,0.5945890837819376,-0.001657826041197308,-0.004815960779684953,-0.006473786820882261,-0.03333479413390705,-0.03980858095478931
20_25,0.8960294600794806,-0.002447412281951995,-0.004717867743581792,-0.007165280025533787,-0.01864636097479888,-0.025811641000332668
20_26,0.9979895047530776,-0.0015125003146901706,-0.0026177635447199752,-0.004130263859410146,-0.03241548249866355,-0.03654574635807369
20_27,0.37083331501335065,-0.0006118139279417279,-0.002849715678488332,-0.00346152960643006,-0.04775913093703821,-0.051220660543468265
20_28,1.0305434175048502,-0.00285103816548965,0,-0.00285103816548965,-0.029956242455227766,-0.032807280620717416
20_29,1.3118019378347077,-0.0034337918179194204,0,-0.0034337918179194204,-0.07730321247527172,-0.08073700429319114
20_30,0.990218520482561,-0.004197009719218248,-0.007320990543149427,-0.011518000262367675,-0.08100247129846139,-0.09252047156082906
20_31,1.0460800667036965,-0.0013486705650552742,0,-0.0013486705650552742,-0.030918071419591797,-0.032266741984647074
20_32,0.5777405046887816,-0.0015642561926715048,-0.004676661992955515,-0.00624091818562702,-0.0141363515640478,-0.02037726974967482
20_33,0.9892844780781404,-0.002889550899672069,-0.005045103378924854,-0.007934654278596923,-0.09862146573846076,-0.10655612001705768
21_22,0.9448554975099474,-0.010585142567256015,-0.01935050186922625,-0.029935644436482264,0.0055419632074062974,-0.024393681229075967
21_23,1.028888703603835,-0.021600282554761083,0,-0.021600282554761083,0.009110653254538192,-0.01248962930022289
21_24,0.9196532304927446,-0.009943056649028312,-0.018674833085066674,-0.028617889734094987,0.00976206802647539,-0.018855821707619597
21_25,0.9976519362111612,-0.010752048844148562,-0.018615430950129686,-0.02936747979427825,0.02360072037026839,-0.0057667594240098565
21_26,1.023204750503902,-0.027736055846851265,0,-0.027736055846851265,0.011214855062917195,-0.01652120078393407
21_27,0.933857295300463,-0.009982889018554026,-0.018464461356047856,-0.02844735037460188,-0.003338048403520588,-0.03178539877812247
21_28,1.0292966778419272,-0.02337903796047614,0,-0.02337903796047614,0.011318323762679938,-0.012060714197796203
21_29,1.0194980725938525,-0.027390568649008535,0,-0.027390568649008535,-0.08105749296942122,-0.10844806161842975
21_30,1.0095969861468301,-0.03067050589572486,0,-0.03067050589572486,-0.07299539396944965,-0.10366589986517451
21_31,1.030050886160463,-0.021829501917042592,0,-0.021829501917042592,0.010446517774880704,-0.011382984142161889
21_32,0.9189158369235616,-0.010028260753354596,-0.018849975814150332,-0.028878236567504927,0.06168794258610433,0.032809706018599394
21_33,1.015443470011309,-0.0211203943607924,0,-0.0211203943607924,0.0452793944041332,0.0241590000433408
22_23,0.7452576396281513,-0.0024718812256049284,-0.0057290429497310665,-0.008200924175335994,-0.00580295469990233,-0.014003878875238325
22_24,0.6557391592782731,-0.0036923039420295113,-0.009725842676360152,-0.013418146618389663,-0.005431336614265092,-0.018849483232654757
22_25,0.8485689605519146,-0.005367725011790079,-0.010926071364116857,-0.016293796375906937,0.01224153694670349,-0.004052259429203445
22_26,0.819802832473138,-0.0039430313102912585,-0.00830771763071665,-0.01225074894100791,-0.0053390582913834805,-0.01758980723239139
22_27,0.5547176252697626,-0.0024542398337589824,-0.007641980960992036,-0.010096220794751018,-0.02124448994868544,-0.03134071074343646
22_28,0.7843911764547014,-0.003078382714707516,-0.0067787688934172275,-0.009857151608124743,-0.004155073602987613,-0.014012225211112356
22_29,0.8037144445071249,-0.0030137120513816784,-0.006476806121603268,-0.009490518172984946,-0.0849148883817179,-0.09440540655470285
22_30,0.8380460379387368,-0.00580060656719041,-0.011955464343928442,-0.017756070911118853,-0.08897544729143192,-0.10673151820255077
22_31,0.7417232875401092,-0.0024628934520647106,-0.005735412061873427,-0.008198305513938138,-0.005035310683297212,-0.01323361619723535
22_32,0.671873216230169,-0.003780202930101946,-0.009718264200733816,-0.013498467130835762,0.050215814056628005,0.036717346925792246
22_33,0.7221373663810727,-0.0023137765588078963,-0.00553429767394539,-0.007848074232753285,0.031095835530550175,0.02324776129779689
23_24,0.6964987665803808,-0.0027523098156894067,-0.006825553625868043,-0.00957786344155745,-0.002353431946630735,-0.011931295388188184
23_25,0.8618850218824434,-0.004062925838846894,-0.008142363327122646,-0.012205289165969541,0.016812375470635743,0.0046070863046662035
23_26,0.9972837646155254,-0.0015925384504785489,-0.0027582402624445005,-0.004350778712923049,-0.002280219650174331,-0.00663099836309738
23_27,0.39444825555296775,-0.0006823492418481392,-0.002987979333987057,-0.0036703285758351964,-0.018039905556861413,-0.02171023413269661
